label,taxonomic_class,color
BBK82_RS02600_AMP_binding_NZ_CP016793__539506_540379_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BN6_RS42060_AMP_binding_NC_019673__3873111_3874308_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
VITFI_RS03000_AMP_binding_NZ_CP022423__652882_654073_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SACGLDRAFT_RS10820_AMP_binding_NZ_CM001484__2301430_2302309_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CIK06_RS18405_AMP_binding_NZ_CP022961__4283054_4284287_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B4U46_RS02675_AMP_binding_NZ_CP020042__525509_526709_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BKN51_RS26855_AMP_binding_NZ_CP017780__6111671_6112865_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AMES_RS26695_AMP_binding_NC_018266__5896218_5897403_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GA0070612_RS16865_AMP_binding_NZ_LT607409__3593047_3594217_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SLINC_RS31365_AMP_binding_NZ_CP016438__7009062_7010289_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
LEN_RS13675_AMP_binding_NZ_AP014940__3476278_3477472_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
KALB_RS07350_AMP_binding_NZ_CP007155__1631489_1632689_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BFF78_RS15775_AMP_binding_NZ_CP017248__3850693_3852157_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CXR04_RS33270_AMP_binding_NZ_CP025407__7676988_7678197_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
C4B68_RS01265_AMP_binding_NZ_CP026652__267430_268654_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
L083_RS26970_AMP_binding_NC_021191__6397361_6398702_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
vnz_RS30975_AMP_binding_NZ_CP018074__6770976_6772176_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GA0070618_RS21475_AMP_binding_NZ_LT607413__4786598_4787798_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SCAT_RS02925_AMP_binding_NC_016113__693170_694361_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0524_di-OH-Bz_CDG76957.1_A1_BGC0000446_tilivalline_di-OH-Bz_,Gammaproteobacteria,#A65628
A9255_RS10760_AMP_binding_NZ_CP016176__2246219_2247479_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CEQ30_RS08620_AMP_binding_NZ_CP022088.2_1926657_1927833_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GA0070618_RS31075_AMP_binding_NZ_LT607413__7317133_7318312_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
ACIX8_RS24695_AMP_binding_NC_016631__4101571_4102777_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AYM40_RS25085_AMP_binding_NZ_CP014579__1080908_1081544_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BBN63_RS29220_AMP_binding_NZ_CP018047__6687722_6688916_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
PLU_RS24515_AMP_binding_NC_005126__1410811_1412017_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CFP65_RS03835_AMP_binding_NZ_CP025394__865658_866876_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GA0070618_RS28410_AMP_binding_NZ_LT607413__6637930_6639139_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
ACO34A_RS18555_AMP_binding_NZ_CP021371__3861548_3862757_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BLU38_RS16785_AMP_binding_NZ_LT629772__3658782_3659964_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BK049_RS07075_AMP_binding_NZ_CP017786__1424097_1425288_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BLEG1_RS02305_AMP_binding_NZ_CP003923__457678_458869_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B5557_RS09550_AMP_binding_NZ_LT670819__2122793_2123984_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A6122_RS00500_AMP_binding_NZ_CP015515__104356_105529_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CKQ84_RS08435_AMP_binding_NZ_CP023019__1980182_1981394_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
ACSP50_RS30455_AMP_binding_NZ_LT827010__6818378_6819590_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CXR04_RS33220_AMP_binding_NZ_CP025407__7655376_7656585_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CK951_RS19955_AMP_binding_NZ_CP023550__488_1691_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
UM93_RS15330_AMP_binding_NZ_CP011005__3245571_3246759_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BRE312_RS13850_AMP_binding_NZ_CM001230__3017271_3018447_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CEP86_RS16315_AMP_binding_NZ_CP022097.2_3483279_3484455______H7__,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AZL_RS16355_AMP_binding_NC_013855__209104_210295_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BLR63_RS27150_AMP_binding_NZ_LT629689__5883144_5884338_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CEQ30_RS07145_AMP_binding_NZ_CP022088.2_1548569_1549757_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CEQ30_RS08435_AMP_binding_NZ_CP022088.2_1861241_1862438_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CEQ30_RS08435_AMP_binding_NZ_CP022088.2_1865645_1866860_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CEQ30_RS08435_AMP_binding_NZ_CP022088.2_1858061_1859264_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
MMARE11_RS15160_AMP_binding_NZ_HG917972.2_3707712_3708942_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BO226_RS07480_AMP_binding_NZ_CP018063__1588898_1590155_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
PD630_RS12345_AMP_binding_NZ_CP003949__2754179_2755403_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A9R05_RS30015_AMP_binding_NZ_CP016001__1186981_1188160_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
TL08_RS15660_AMP_binding_NZ_CP014859__3585984_3587157_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
C1701_RS01080_AMP_binding_NZ_CP025990__333201_334395_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0725_Val_AAT12283.1_A1_BGC0000384_lyngbyatoxin_Val_,Cyanobacteria,#1E90FF
SROS_RS26900_AMP_binding_NC_013595__6106763_6107924_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AMIR_RS17950_AMP_binding_NC_013093__4191234_4192395_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
O3I_RS15805_AMP_binding_NC_018681__3491879_3493085_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CRH09_RS18655_AMP_binding_NZ_CP023778__4186913_4188125_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SMD44_RS38735_AMP_binding_NZ_CP021748__8794146_8795271_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B6264_RS25055_AMP_binding_NZ_CP020567__5615515_5616694_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CNO08_RS12290_AMP_binding_NZ_CP023465__3134177_3135398_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
KY5_RS03695_AMP_binding_NZ_CP022685__933376_934540_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
ABE83_RS01185_AMP_binding_NZ_CP011522__299228_300440_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0214_Cys_CAJ34375.1_A2_BGC0000445_thiocoraline_Cys_,Actinobacteria,#E41A1C
SLINC_RS04020_AMP_binding_NZ_CP016438__900355_901537_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BEN82_RS13025_AMP_binding_NZ_CP016824__3066011_3067193_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BN6_RS22075_AMP_binding_NC_019673__4974586_4975816_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
KY5_RS04540_AMP_binding_NZ_CP022685__1136087_1137293_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0339_Pro_AGZ15476.1_A1_BGC0001036_polyoxypeptin_3OH-Leu_,Actinobacteria,#E41A1C
AVL59_RS10940_AMP_binding_NZ_CP016279__2569149_2570358_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A7B19_RS07335_AMP_binding_NZ_CP015726__1953445_1954654_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A7B19_RS06040_AMP_binding_NZ_CP015726__1576697_1577906_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
NY08_RS15515_AMP_binding_NZ_CP010797__3364136_3365339_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A7J05_RS12590_AMP_binding_NZ_CP015588__3035320_3036598_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AFR_RS18690_AMP_binding_NC_022657__4054912_4056100_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BFG07_RS20560_AMP_binding_NZ_CP022690__4299485_4300661_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
RBRH_RS06835_AMP_binding_NC_014722__1463104_1464295_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B1H29_RS36505_AMP_binding_NZ_CP019724__8436624_8437806______B1__,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0459_norCMA_WP_028678148.1_A2_BGC0001228_retimycin_norCMA_,Actinobacteria,#E41A1C
JI76_RS10175_AMP_binding_NZ_CM003601__2343735_2344932_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BN1701_RS08210_AMP_binding_NZ_LN850107__1785563_1786775_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0499_Val_ARU08073.1_A2_BGC0001448_malacidin_Val_,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SAM23877_RS26850_AMP_binding_NZ_CP012382__6093779_6095108_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CGQ36_RS15705_AMP_binding_NZ_CP022434__3742822_3744004_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
LK07_RS04350_AMP_binding_NZ_CP022433__1029534_1030728_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
KALB_RS19325_AMP_binding_NZ_CP007155__4354008_4355178_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
TCUR_RS09315_AMP_binding_NC_013510__2211704_2212901_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
TCUR_RS09325_AMP_binding_NC_013510__2230713_2231913_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B590_RS17205_AMP_binding_NZ_CM002273__4000197_4001364_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BLU95_RS31735_AMP_binding_NZ_LT629775__7583150_7584335_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
C1701_RS17255_AMP_binding_NZ_CP025990__4057567_4058752_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A4G23_RS21775_AMP_binding_NZ_CP017316__5132042_5133245_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
C1701_RS17150_AMP_binding_NZ_CP025990__3948411_3949611_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CIK06_RS23540_AMP_binding_NZ_CP022961__5470580_5471759_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0115_Ile|Val_AFO85453.1_A1_BGC0000391_pendolmycin_Ile|Val_,Actinobacteria,#E41A1C
A3768_RS18435_AMP_binding_NZ_CP015851__240886_242080______CYD9__,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BFG07_RS20560_AMP_binding_NZ_CP022690__4305845_4307036_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0081_Iso_AHB38497.1_A1_BGC0000346_epoxomicin_Iso_,Actinobacteria,#E41A1C
CEQ30_RS07085_AMP_binding_NZ_CP022088.2_1527130_1528018_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B590_RS01255_AMP_binding_NZ_CM002273__326568_327714_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
C1701_RS26610_AMP_binding_NZ_CP025990__6694363_6695578_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BSL84_RS27640_AMP_binding_NZ_CP018870__6124610_6125822_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SLNWT_RS05265_AMP_binding_NZ_CP010519__1573266_1574466_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
ACP90_RS16475_AMP_binding_NZ_CP011927__3576845_3578033_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
ACSP50_RS04620_AMP_binding_NZ_LT827010__1053304_1054474_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
C5L38_RS32110_AMP_binding_NZ_CP027022__7135402_7136617_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GZL_RS38045_AMP_binding_NZ_CP003987__8919085_8920303_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
KY5_RS05240_AMP_binding_NZ_CP022685__1301502_1302696_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CAC01_RS05060_AMP_binding_NZ_CP021118__1229757_1230954______CA__,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CAC01_RS05060_AMP_binding_NZ_CP021118__1235970_1237158_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A9R04_RS12325_AMP_binding_NZ_CP017965__2938374_2939583_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
GA0070618_RS28950_AMP_binding_NZ_LT607413__6766977_6768177_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BLT28_RS22785_AMP_binding_NZ_LT629701__5098853_5099366_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A4E84_RS32865_AMP_binding_NZ_CP015098__7482046_7483270_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
FRANCCI3_RS12365_AMP_binding_NC_007777__2885488_2886691_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
ASR50_RS26605_AMP_binding_NZ_CP013142__5958315_5959515_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B591_RS01650_AMP_binding_NZ_CM002271__407869_409069______B590___,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BLU95_RS11310_AMP_binding_NZ_LT629775__2895443_2896622_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0007_Hpg_CAD91212.1_A2_BGC0000289_A40926_Hpg_,Actinobacteria,#E41A1C
a0730_Hpg_CAA11795.1_A2_BGC0000455_vancomycin_Hpg|Cl2-Hpg_,Actinobacteria,#E41A1C
a0626_Hpg_AAM80537.1_A2_BGC0000290_A47934_Hpg|Cl2-Hpg_,Actinobacteria,#E41A1C
a0398_Tyr_AGS77309.1_A2_BGC0001178_UK-68_597_Tyr_,Actinobacteria,#E41A1C
a0057_Hpg_CAE53352.1_A2_BGC0000440_teicoplanin_Hpg|Cl2-Hpg_,Actinobacteria,#E41A1C
a0717_Hpg_AHF20584.1_A2_BGC0000418_ristocetin_Hpg_,Actinobacteria,#E41A1C
a0792_Hpg_AIG79241.1_A2_BGC0000419_ristomycin_A_Hpg_,Actinobacteria,#E41A1C
a0552_Hpg_CAC48361.1_A2_BGC0000311_balhimycin_Hpg|Cl2-Hpg_,Actinobacteria,#E41A1C
a0625_Hpg_AAM80537.1_A1_BGC0000290_A47934_Hpg|Cl2-Hpg_,Actinobacteria,#E41A1C
b0006_Hpg_CAD91212.1_A1_BGC0000289_A40926_Hpg_,Actinobacteria,#E41A1C
a0729_Hpg_CAA11795.1_A1_BGC0000455_vancomycin_Hpg|Cl2-Hpg_,Actinobacteria,#E41A1C
a0791_Hpg_AIG79241.1_A1_BGC0000419_ristomycin_A_Hpg_,Actinobacteria,#E41A1C
a0714_Hpg_AHF20584.1_A1_BGC0000418_ristocetin_Hpg_,Actinobacteria,#E41A1C
a0551_Hpg_CAC48361.1_A1_BGC0000311_balhimycin_Hpg|Cl2-Hpg_,Actinobacteria,#E41A1C
a0397_Hpg_AGS77309.1_A1_BGC0001178_UK-68_597_Hpg_,Actinobacteria,#E41A1C
a0056_Hpg_CAE53352.1_A1_BGC0000440_teicoplanin_Hpg|Cl2-Hpg_,Actinobacteria,#E41A1C
BLU53_RS43875_AMP_binding_NZ_LT629789__4866990_4868163_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0546_Dhpg_CAD91221.1_A1_BGC0000289_A40926_Dhpg_,Actinobacteria,#E41A1C
a0680_Dhpg_AAM80538.1_A1_BGC0000290_A47934_Dhpg_,Actinobacteria,#E41A1C
a0802_Dhpg_CAE53351.1_A1_BGC0000440_teicoplanin_Dhpg_,Actinobacteria,#E41A1C
a0132_Dhpg_AIG79242.1_A1_BGC0000419_ristomycin_A_Dhpg_,Actinobacteria,#E41A1C
a0131_Dhpg_AHF20583.1_A1_BGC0000418_ristocetin_Dhpg_,Actinobacteria,#E41A1C
AJAP_RS43235_AMP_binding_NZ_CP008953__6868948_6870115_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0396_Dhpg_AGS77308.1_A1_BGC0001178_UK-68_597_Dhpg_,Actinobacteria,#E41A1C
b0005_Dhpg_CAD91211.1_A1_BGC0000289_A40926_Dhpg_,Actinobacteria,#E41A1C
a0201_Dhpg_CAA11796.1_A1_BGC0000322_chloroeremomycin_Dhpg_,Actinobacteria,#E41A1C
a0790_Dhpg_AIG79240.1_A1_BGC0000419_ristomycin_A_Dhpg_,Actinobacteria,#E41A1C
a0716_Dhpg_AHF20585.1_A1_BGC0000418_ristocetin_Dhpg_,Actinobacteria,#E41A1C
AJAP_RS31675_AMP_binding_NZ_CP008953__6853276_6854467_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0554_Dhpg_CAC48362.1_A1_BGC0000311_balhimycin_Dhpg_,Actinobacteria,#E41A1C
a0486_Dhpg_CAE53353.1_A1_BGC0000440_teicoplanin_Dhpg_,Actinobacteria,#E41A1C
a0399_Dhpg_AGS77310.1_A1_BGC0001178_UK-68_597_Dhpg_,Actinobacteria,#E41A1C
b0012_Dhpg_AAM80536.1_A1_BGC0000290_A47934_Dhpg_,Actinobacteria,#E41A1C
A7J05_RS04360_AMP_binding_NZ_CP015588__1100736_1101948_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0736_Hpg_AAK81827.1_A1_BGC0000326_complestatin_Hpg|2Cl-Hpg_,Actinobacteria,#E41A1C
a0779_Hpg_AAM80539.1_A1_BGC0000290_A47934_Hpg|Cl2-Hpg_,Actinobacteria,#E41A1C
a0740_Leu_CAA11794.1_A1_BGC0000455_vancomycin_Leu_,Actinobacteria,#E41A1C
a0016_Leu_CAC48360.1_A1_BGC0000311_balhimycin_Leu_,Actinobacteria,#E41A1C
b0009_Hpg_CAD91220.1_A1_BGC0000289_A40926_Hpg_,Actinobacteria,#E41A1C
a0794_Hpg_AIG79243.1_A1_BGC0000419_ristomycin_A_Hpg_,Actinobacteria,#E41A1C
a0712_Hpg_AHF20582.1_A1_BGC0000418_ristocetin_Hpg_,Actinobacteria,#E41A1C
a0014_Hpg_CAE53350.1_A1_BGC0000440_teicoplanin_Hpg|Cl2-Hpg_,Actinobacteria,#E41A1C
a0394_Hpg_AGS77307.1_A1_BGC0001178_UK-68_597_Hpg_,Actinobacteria,#E41A1C
a0078_Hpg_AAK81826.1_A1_BGC0000326_complestatin_Hpg|Cl2-Hpg_,Actinobacteria,#E41A1C
a0628_Hpg_AAK81824.1_A1_BGC0000326_complestatin_Hpg|Cl2-Hpg_,Actinobacteria,#E41A1C
a0701_Hpg_AAK81825.1_A1_BGC0000326_complestatin_Hpg|Cl2-Hpg_,Actinobacteria,#E41A1C
a0079_Hpg_AAK81826.1_A2_BGC0000326_complestatin_Hpg|Cl2-Hpg_,Actinobacteria,#E41A1C
CFP65_RS06230_AMP_binding_NZ_CP025394__1435805_1437014_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SACMADRAFT_RS22430_AMP_binding_NZ_CM001439__4764180_4765377_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BN6_RS18890_AMP_binding_NC_019673__4260378_4261572_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
Spa2297_RS32940_AMP_binding_NZ_CP015867__275210_276407_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AOZ06_RS31135_AMP_binding_NZ_CP012752__6931706_6932894_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
LK07_RS03870_AMP_binding_NZ_CP022433__914349_915543_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0095_Hpg_EWS95124.1_A2_BGC0000306_arylomycin_Hpg_,Actinobacteria,#E41A1C
a0234_Hpg_CAB38518.1_A6_BGC0000315_calcium_dependent_antibiotic_,Actinobacteria,#E41A1C
BLU60_RS17385_AMP_binding_NZ_LT629768__3786408_3787704_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0233_PhGly_AGN74885.1_A4_BGC0000459_griseoviridin_PhGly_,Actinobacteria,#E41A1C
b0263_Tyr_ADY76664.1_A1_BGC0000950_napsamycin_3Me-Tyr_,Actinobacteria,#E41A1C
AVL59_RS22975_AMP_binding_NZ_CP016279__5391721_5392918_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0062_PhGly_CAA67249.1_A4_BGC0000952_pristinamycin_PhGly_,Actinobacteria,#E41A1C
SPRI_RS35490_AMP_binding_NZ_CP011340__8303732_8304941______SPR__,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
A4E84_RS32735_AMP_binding_NZ_CP015098__7429761_7430967_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B6264_RS28385_AMP_binding_NZ_CP020567__6482819_6483989_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AS200_RS00910_AMP_binding_NZ_CP013743__236192_237383_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AOZ06_RS22165_AMP_binding_NZ_CP012752__4848570_4849707_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B7C62_RS02435_AMP_binding_NZ_CP020563__580166_581378_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B6264_RS28380_AMP_binding_NZ_CP020567__6470171_6471356_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SLNWT_RS05265_AMP_binding_NZ_CP010519__1563684_1564875_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
C1701_RS23740_AMP_binding_NZ_CP025990__5629251_5630445_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SMD44_RS38875_AMP_binding_NZ_CP021748__8852805_8854017_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
SMD44_RS38875_AMP_binding_NZ_CP021748__8860629_8861835_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BTZ20_RS16770_AMP_binding_NZ_CP019572__3666275_3667472______BT__,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B446_RS01505_AMP_binding_NC_021985__391178_392396______B446_RS__,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
AL346_RS04820_AMP_binding_NZ_CP012398__1011937_1013125_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0231_Leu_AGN74885.1_A2_BGC0000459_griseoviridin_NOTE,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BBN63_RS01395_AMP_binding_NZ_CP018047__313913_315128_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0236_Val_WP_057667184.1_A2_BGC0000296_actinomycin_Val_,Actinobacteria,#E41A1C
a0537_Val_ADG27359.1_A3_BGC0000296_actinomycin_Val_,Actinobacteria,#E41A1C
AFM16_RS36865_AMP_binding_NZ_CM007717__8194386_8195583_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
b0111_Val_AEH41794.1_A2_BGC0000374_hormaomycin_Val_,Actinobacteria,#E41A1C
B4U39_RS32335_AMP_binding_NZ_CP020039__7109872_7111078_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BXT88_RS28845_AMP_binding_NZ_CP019457__6494280_6495486_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
CMC5_RS20580_AMP_binding_NZ_CP012159__5621748_5622984_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
a0224_Abu|Ival_CAA67248.1_A2_BGC0000952_pristinamycin_Abu|Ival_,Actinobacteria,#E41A1C
A7J05_RS37295_AMP_binding_NZ_CP015588__8548193_8549399______A7__,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
TUE45_RS05570_AMP_binding_NZ_LN997842__1409824_1411006_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
B1H29_RS36500_AMP_binding_NZ_CP019724__8417953_8419147______B1__,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
BLT28_RS05590_AMP_binding_NZ_LT629701__1301653_1302829_____,Unknown_taxonomy_or_antiSMASHdb_v2_entry,#BFBFBF
